SX,SY,SZ,EX,EY,EZ,Dia,Name
-146205.7,252097.2,72678.8,-148807.9,245411.6,72492.3,131.0,Pipe949
-164136.2,251771.9,72642.2,-161437.6,255241.3,72524.4,131.0,Pipe951
-160021.9,257440.1,72602.0,-161437.6,255241.3,72524.4,131.0,Pipe952
-175749.9,269688.5,72642.9,-176998.3,267352.0,72564.0,131.0,Pipe953
-179689.4,263884.3,72682.2,-176998.3,267352.0,72564.0,131.0,Pipe954
172682.5,300151.7,73586.0,168512.2,303011.6,73455.1,131.0,Pipe955
163985.5,299132.9,73607.7,168512.2,303011.6,73455.1,131.0,Pipe956
169350.9,319684.9,73665.1,165586.8,320524.9,73562.9,131.0,Pipe957
162498.8,318528.1,73660.8,165586.8,320524.9,73562.9,131.0,Pipe958
-330784.2,428960.7,73228.2,-327147.9,431463.3,73173.0,131.0,Pipe959
-325012.0,432920.8,73205.3,-327147.9,431463.3,73173.0,131.0,Pipe960
-341893.3,445219.9,73474.9,-339035.3,446441.9,73436.0,131.0,Pipe961
-332974.1,450092.6,73355.9,-337770.9,447005.1,73204.4,131.0,Pipe962
11799.9,267284.6,73643.9,9346.9,267315.5,73638.5,131.0,Pipe1134
145396.3,348508.2,73665.8,132700.9,350292.9,73784.1,163.6,Pipe1184
132700.9,350292.9,73784.1,123200.1,339183.1,73857.0,163.6,Pipe1185
123200.1,339183.1,73857.0,108637.0,350484.7,73969.0,163.6,Pipe1186
93667.4,389771.5,73961.7,87153.3,387117.0,74042.0,163.6,Pipe1187
87153.3,387117.0,74042.0,74550.9,371931.1,74135.3,163.6,Pipe1188
108764.6,350385.7,74000.6,106559.9,354250.4,73991.7,131.0,Pipe1189
114059.8,346276.4,73959.9,112837.4,349259.3,73953.4,131.0,Pipe1190
118757.5,342630.8,73923.8,118271.1,344939.2,73919.0,131.0,Pipe1191
74550.9,371931.1,74167.9,75649.1,371028.4,74165.0,131.0,Pipe1192
76873.8,374730.1,74150.7,77718.4,373630.9,74147.9,131.0,Pipe1193
79598.2,378013.0,74130.5,80266.9,376836.0,74127.8,131.0,Pipe1194
82448.7,381447.9,74109.4,82841.6,380074.2,74106.6,131.0,Pipe1195
85296.0,384878.9,74088.3,85391.5,383281.0,74085.1,131.0,Pipe1196
166705.9,266771.3,76352.1,152327.6,266876.5,75162.6,0.0,Pipe1197
130369.2,266688.5,76353.1,144877.2,266688.5,75165.9,0.0,Pipe1198
87418.4,266604.5,76354.2,72118.4,266604.5,74694.7,0.0,Pipe1199
64076.2,266604.4,74694.7,49576.2,266604.4,76354.5,0.0,Pipe1200
152327.6,266876.5,75162.6,149023.4,266815.9,73958.0,131.0,Pipe1201
148628.2,281812.4,72984.0,168616.2,281812.5,72086.7,491.0,CO-2.001 (1)
149023.4,266815.9,73958.0,148628.2,281812.4,72984.0,131.0,Pipe1202
153349.4,281812.4,73046.8,152289.5,286777.0,73036.7,131.0,Pipe1203
144877.2,266688.5,75165.9,149023.4,266815.9,73958.0,131.0,Pipe1204
72118.4,266604.5,74694.7,71155.1,266654.6,74215.9,131.0,Pipe1205
71043.1,282190.8,73310.6,91049.3,282441.7,73082.8,245.4,CO-2.000 (1)
71155.1,266654.6,74215.9,71043.1,282190.8,73310.6,131.0,Pipe1206
75658.5,282248.6,73371.3,73186.8,285801.8,73362.6,131.0,Pipe1207
102997.2,324042.1,70258.7,117783.7,324289.9,70241.5,654.6,CO-1.009 (1)
64076.2,266604.4,74694.7,71155.1,266654.6,74215.9,131.0,Pipe1208
277524.5,258033.1,72931.6,148628.2,281812.4,72984.0,491.0,CO-2.001 (2)
277524.5,258033.1,72311.2,180140.4,273500.8,72224.0,409.0,CO-1.002 (2)
264010.1,273091.7,72531.0,243165.1,273303.2,72442.9,409.0,CO-1.002 (3)
180140.4,273500.8,72501.9,182409.1,280668.2,72486.9,131.0,Pipe1209
202124.1,273500.9,72545.9,201879.5,277857.9,72537.2,131.0,Pipe1210
186877.1,273500.8,72515.4,186389.2,262971.2,72494.3,131.0,Pipe1211
132377.6,281812.3,73251.0,132879.7,285857.8,73242.8,131.0,Pipe1213
77133.0,154259.0,76362.7,61833.0,154181.0,74938.9,0.0,Pipe1214
141746.4,154259.2,76363.4,126446.4,154259.2,74699.3,0.0,Pipe1215
60753.8,139454.9,73192.8,60848.1,141444.8,73354.5,131.0,Pipe1218
126394.0,139103.9,73323.6,126170.0,154040.9,73293.9,131.0,Pipe1219
126170.0,154040.9,73293.9,126446.4,154259.2,74699.3,131.0,Pipe1220
61428.3,153695.6,73371.1,61833.0,154181.0,74938.9,131.0,Pipe1221
32331.6,299995.1,74913.8,32232.6,299450.4,74155.2,131.0,Pipe1222
32232.6,299450.4,74155.2,17012.2,297176.3,73948.6,131.0,Pipe1223
11651.4,285919.0,75190.8,12029.6,281517.2,73526.7,131.0,Pipe1224
-14821.8,274951.0,72927.3,-15006.9,284712.3,73277.2,131.0,Pipe1239
170752.1,371658.1,65652.5,175085.6,377440.1,64104.4,491.0,CO-1.014
175085.6,377440.1,64104.4,182048.5,385973.8,62550.7,491.0,CO-1.015
182048.5,385973.8,62550.7,192441.4,392430.9,60894.5,491.0,CO-1.016
155018.8,350693.3,69863.9,163276.8,361465.5,68706.3,491.0,CO-1.011
163276.8,361465.5,68706.3,168190.9,368159.1,67181.5,491.0,CO-1.012
168190.9,368159.1,67181.5,170752.1,371658.1,65652.5,491.0,CO-1.013
-219650.3,273279.8,72876.3,-216426.7,270720.5,72849.9,163.6,Pipe1242
-216426.7,270720.5,72849.9,-213185.8,268119.1,72829.2,163.6,Pipe1243
-213185.8,268119.1,72829.2,-209984.3,265558.0,72809.0,163.6,Pipe1244
-209984.3,265558.0,72809.0,-206729.5,262943.6,72788.1,163.6,Pipe1245
-206729.5,262943.6,72788.1,-195003.5,264425.2,72658.8,163.6,Pipe1246
-195003.5,264425.2,72658.8,-186319.6,274606.8,72467.2,163.6,Pipe1247
-219650.3,273279.8,72876.3,-219444.3,274763.6,72908.0,131.0,Pipe1248
-216426.7,270720.5,72849.9,-216223.0,272232.1,72887.3,131.0,Pipe1249
-213185.8,268119.1,72829.2,-212970.2,269675.8,72866.7,131.0,Pipe1250
-209984.3,265558.0,72809.0,-209750.7,267145.7,72847.0,131.0,Pipe1251
