SX,SY,SZ,EX,EY,EZ,Dia,Name
73558.6,177562.2,75250.0,73558.5,208552.5,75560.0,90.0,Pipe1480 (1)
190923.5,177862.8,75253.1,190926.0,208553.1,75560.0,90.0,Pipe1394 (1)
179283.7,177856.3,75250.0,179283.5,208553.0,75560.0,90.0,Pipe1404 (1)
166383.7,177597.3,75088.1,166383.5,208553.0,75400.0,90.0,Pipe1413 (1)
147433.7,177685.3,75248.8,147433.5,208552.9,75560.0,90.0,Pipe1434 (1)
130507.6,176440.5,75251.8,130493.5,208552.8,75560.0,90.0,Pipe1441 (1)
222083.8,177464.6,75249.1,222083.5,208553.2,75560.0,90.0,Pipe1375 (1)
209883.7,177771.5,75252.1,209883.5,208553.2,75560.0,90.0,Pipe1384 (1)
265763.3,225571.3,74789.1,265789.7,243001.1,74702.0,163.6,Pipe1527 (1)
250460.1,177692.2,74700.8,264013.8,177725.3,74768.9,163.6,Pipe1523 (1)
131219.1,242941.4,74244.8,129627.9,243359.9,74201.1,163.6,Pipe1308 (1) (1) (1) (1)
130384.1,240945.4,75261.1,130449.5,242084.7,75255.2,90.0,Pipe1444 (2)
233449.5,165051.1,75243.5,233449.5,167970.5,75214.1,90.0,Pipe1491 (1) (2)
222516.6,165068.3,75352.0,222516.6,167970.4,75323.2,90.0,Pipe1499 (1)
225455.4,146664.1,74142.0,225160.3,155045.2,75213.0,90.0,Pipe1551
225161.6,157239.5,75325.0,223992.7,157240.2,75336.8,90.0,Pipe1486 (1)
225160.3,155045.2,75213.0,225161.6,157239.5,75325.0,90.0,Pipe1552
154619.9,164951.5,75353.2,154619.9,167970.1,75323.2,90.0,Pipe1510 (1)
157373.5,157239.2,75325.1,156085.9,157244.3,75341.8,90.0,Pipe1489 (1)
157373.5,157239.2,75325.1,157724.6,154540.2,75207.9,90.0,Pipe1553
157724.6,154540.2,75207.9,157880.9,139090.1,73428.0,90.0,Pipe1554
96444.8,157334.7,75315.1,88186.6,157343.2,75400.8,90.0,Pipe1490 (1)
96444.8,157334.7,75315.1,96592.1,155344.8,75205.0,90.0,Pipe1555
96592.1,155344.8,75205.0,94274.8,151762.5,73437.0,90.0,Pipe1556
86717.1,165128.9,75353.4,86717.1,168069.9,75324.2,90.0,Pipe1514 (1)
100395.5,243162.9,74149.7,99578.1,243762.4,74108.8,163.6,Pipe1310 (1) (1) (1) (2)
234283.5,188563.2,75447.0,234283.2,208553.3,75560.0,90.0,Pipe1368 (1)
